,Title,Console,Genre,Critic_Score,Total_Sales,NorthAmerica_Sales,Japan_Sales,EuropeAndAfrica_Sales,World_Sales,Release_Year
12446,Champion Jockey: G1 Jockey & Gallop Racer,X360,Sports,6.5,0.06,0.0,0.0,0.05,0.01,2011
12447,XGRA: Extreme G Racing Association,PS2,Racing,6.5,0.06,0.03,0.0,0.02,0.01,2003
12448,Interplay Sports Baseball 2000,PS,Sports,6.5,0.06,0.03,0.0,0.02,0.0,1999
12449,Worldwide Soccer,SAT,Sports,6.5,0.06,0.0,0.06,0.0,0.0,1995
12450,Rapala Pro Fishing,GBA,Sports,6.5,0.06,0.04,0.0,0.02,0.0,2004
12451,R.B.I. Baseball 2016,XOne,Sports,6.5,0.06,0.05,0.0,0.0,0.01,2016
12452,World Soccer Winning Eleven 9 (US sales),PSP,Sports,6.5,0.06,0.05,0.0,0.0,0.0,2006
12453,Winning Post 4 Maximum,PS2,Sports,6.5,0.06,0.0,0.06,0.0,0.0,2000
12454,World Championship Athletics,Wii,Sports,6.5,0.06,0.04,0.0,0.01,0.0,2009
12455,Hakuouki: Yuugi Roku Ni - Matsuri Hayashi to Taishitachi,PSP,Misc,6.5,0.06,0.0,0.06,0.0,0.0,2012
12456,"Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 11: Shinseiki Evangelion - Magokoro o, Kimi ni",PS2,Misc,6.5,0.06,0.0,0.06,0.0,0.0,2007
12457,Spy Fox in Dry Cereal,Wii,Adventure,6.5,0.06,0.06,0.0,0.0,0.0,2008
12458,Starry * Sky: In Summer - PSP Edition,PSP,Adventure,6.5,0.06,0.0,0.06,0.0,0.0,2010
12459,Broken Sword: The Shadow of the Templars,GBA,Adventure,8.1,0.06,0.04,0.0,0.02,0.0,2002
12460,Adventure Time: The Secret of the Nameless Kingdom,X360,Adventure,8.1,0.06,0.0,0.0,0.05,0.0,2014
12461,Sherlock Holmes: The Devil's Daughter,PS4,Adventure,8.1,0.06,0.05,0.0,0.0,0.01,2016
12462,Another Code R: A Journey into Lost Memories,Wii,Adventure,5.9,0.06,0.0,0.03,0.03,0.0,2009
12463,Serious Sam II,XB,Shooter,5.9,0.06,0.05,0.0,0.01,0.0,2005
12464,Star Soldier: Vanishing Earth,N64,Shooter,5.9,0.06,0.05,0.0,0.01,0.0,1998
12465,Killing Floor 2,XOne,Shooter,5.9,0.06,0.05,0.0,0.0,0.01,2017
12466,Combat Elite: WWII Paratroopers,PS2,Shooter,5.9,0.06,0.03,0.0,0.02,0.01,2005
12467,Commandos: Strike Force,PS2,Shooter,5.9,0.06,0.03,0.0,0.02,0.01,2006
12468,Enemy Front,PS3,Shooter,5.9,0.06,0.01,0.0,0.04,0.01,2014
12469,Tom Clancy's Rainbow Six: Critical Hour,XB,Shooter,5.9,0.06,0.04,0.0,0.01,0.0,2006
12470,S.T.A.L.K.E.R.: Call of Pripyat,PC,Shooter,8.0,0.06,0.0,0.0,0.05,0.01,2010
12471,Bullet Girls 2,PSV,Shooter,8.0,0.06,0.0,0.06,0.0,0.0,2016
12472,Pheasants Forever Wingshooter,Wii,Shooter,8.0,0.06,0.03,0.0,0.02,0.0,2010
12473,Inversion,X360,Shooter,8.0,0.06,0.03,0.0,0.02,0.01,2012
12474,Dragon Rage,PS2,Shooter,8.0,0.06,0.03,0.0,0.02,0.01,2001
12475,Call of Duty: The War Collection,X360,Shooter,8.0,0.06,0.05,0.0,0.0,0.0,2010
12476,Tron 2.0: Killer App,XB,Shooter,8.0,0.06,0.04,0.0,0.01,0.0,2004
12477,Point Blank DS (US sales),DS,Shooter,8.0,0.06,0.05,0.0,0.0,0.0,2006
12478,Tom Clancy's Ghost Recon: Advanced Warfighter,PS2,Shooter,8.0,0.06,0.03,0.0,0.02,0.01,2006
12479,SeaBlade,XB,Shooter,8.0,0.06,0.04,0.0,0.01,0.0,2002
12480,Monster Madness: Grave Danger,PS3,Shooter,8.0,0.06,0.05,0.0,0.01,0.01,2008
12481,Miami Vice: The Game,PSP,Shooter,8.0,0.06,0.06,0.0,0.0,0.0,2006
12482,Urban Chaos: Riot Response,PS2,Shooter,8.0,0.06,0.03,0.0,0.02,0.01,2006
12483,Terminator 3: Rise of the Machines,GBA,Shooter,8.0,0.06,0.04,0.0,0.02,0.0,2003
12484,Nanostray,DS,Shooter,8.0,0.06,0.05,0.0,0.0,0.0,2005
12485,Men in Black The Series: Crashdown,PS,Shooter,8.0,0.06,0.03,0.0,0.02,0.0,2001
12486,Pro Yakyuu Spirits 2012,PSV,Shooter,8.0,0.06,0.0,0.06,0.0,0.0,2012
12487,Kuukan * Zukei: Hirameki Training - KuuTore,DS,Misc,8.0,0.06,0.0,0.06,0.0,0.0,2008
12488,Osu! Tatakae! Ouendan,DS,Misc,8.0,0.06,0.0,0.06,0.0,0.0,2005
12489,Bomberman Land,PSP,Misc,6.5,0.06,0.06,0.0,0.0,0.0,2008
12490,Stern Pinball Arcade,NS,Misc,6.5,0.06,0.05,0.0,0.01,0.01,2017
12491,GRID 2,PC,Misc,6.5,0.06,0.0,0.0,0.06,0.0,2013
12492,Gold and Glory: The Road to El Dorado,PS,Adventure,6.5,0.06,0.03,0.0,0.02,0.0,2000
12493,Goosebumps: The Game,3DS,Adventure,6.5,0.06,0.05,0.0,0.0,0.01,2015
12494,Utawarerumono: Mask of Deception,PS3,Adventure,6.5,0.06,0.0,0.06,0.0,0.0,2015
12495,Disney's Kim Possible: Global Gemini,DS,Platform,6.5,0.06,0.05,0.0,0.01,0.0,2007
12496,History Channel: Battle for the Pacific,X360,Shooter,6.5,0.06,0.05,0.0,0.0,0.0,2007
12497,Syphon Filter: Logan's Shadow,PS2,Shooter,6.5,0.06,0.03,0.0,0.02,0.01,2010
12498,Tecmo Classic Arcade,XB,Misc,6.5,0.06,0.05,0.0,0.01,0.0,2005
12499,2 Games in 1: Sonic Pinball Party & Columns Crown,GBA,Misc,6.5,0.06,0.04,0.0,0.02,0.0,2005
12500,Mad Maestro!,PS2,Misc,6.5,0.06,0.03,0.0,0.02,0.01,2002
12501,Intellivision Lives!,GC,Misc,6.4,0.06,0.05,0.0,0.01,0.0,2004
12502,Saki: Zenkoku-hen,PSV,Misc,6.4,0.06,0.0,0.06,0.0,0.0,2015
12503,The Amazing Spider-Man 2 (2014),WiiU,Action-Adventure,6.4,0.06,0.03,0.0,0.03,0.0,2014
12504,Hail to the Chimp,X360,Misc,7.0,0.06,0.05,0.0,0.0,0.0,2008
12505,PachiPara 13: Super Umi no Pachi-Pro Fuuunroku,PS2,Misc,7.0,0.06,0.0,0.06,0.0,0.0,2006
12506,Exhibition Volume 5,XB,Misc,7.0,0.06,0.04,0.0,0.01,0.0,2004
12507,Satisfashion,DS,Misc,7.0,0.06,0.05,0.0,0.0,0.0,2010
12508,Dance Sensation!,Wii,Misc,7.0,0.06,0.06,0.0,0.0,0.0,2010
12509,Atari Flashback Classics: Volume 2,PS4,Misc,7.0,0.06,0.05,0.0,0.0,0.01,2016
12510,Tabi no Yubisashi Kaiwachou DS: DS Series 3 Kankoku,DS,Misc,7.0,0.06,0.0,0.06,0.0,0.0,2006
12511,Discworld,PS,Adventure,7.0,0.06,0.04,0.0,0.02,0.0,1995
12512,Pirates: The Legend of Black Kat,XB,Adventure,7.0,0.06,0.05,0.0,0.01,0.0,2002
12513,July,DC,Adventure,4.8,0.06,0.0,0.06,0.0,0.0,1998
12514,Call of Cthulhu: Dark Corners of the Earth,XB,Adventure,4.8,0.06,0.05,0.0,0.01,0.0,2005
12515,Grey's Anatomy: The Video Game,Wii,Adventure,4.8,0.06,0.05,0.0,0.01,0.0,2009
12516,Secret Files: Tunguska,Wii,Adventure,4.8,0.06,0.04,0.0,0.01,0.0,2010
12517,Alone in the Dark,PS2,Adventure,4.8,0.06,0.03,0.0,0.02,0.01,2008
12518,Higurashi Daybreak Portable,PSP,Adventure,4.8,0.06,0.0,0.06,0.0,0.0,2008
12519,Fate/Tiger Colosseum Upper,PSP,Fighting,4.8,0.06,0.0,0.06,0.0,0.0,2008
12520,Real Bout Garou Densetsu Special: Dominated Mind,PS,Fighting,4.8,0.06,0.0,0.05,0.0,0.0,1998
12521,Samurai Shodown Anthology,Wii,Fighting,4.8,0.06,0.05,0.0,0.0,0.0,2009
12522,Teenage Mutant Ninja Turtles: Tournament Fighters,SNES,Fighting,4.8,0.06,0.0,0.06,0.0,0.0,1993
12523,Katekyoo Hitman Reborn! DS Flame Rumble X - Mirai Chou-Bakuhatsu!!,DS,Fighting,4.8,0.06,0.0,0.06,0.0,0.0,2009
12524,Bleach: Blade Battlers 2nd,PS2,Fighting,4.8,0.06,0.0,0.06,0.0,0.0,2007
12525,Hajime no Ippo Portable: Victorious Spirits,PSP,Fighting,4.8,0.06,0.0,0.06,0.0,0.0,2007
12526,Showtime Championship Boxing,DS,Fighting,4.8,0.06,0.06,0.0,0.0,0.0,2007
12527,Arslan: The Warriors of Legend,XOne,Action,4.8,0.06,0.05,0.0,0.0,0.01,2016
12528,Gun Showdown,PSP,Action,4.8,0.06,0.05,0.0,0.0,0.01,2006
12529,Catwoman,XB,Action,4.7,0.06,0.04,0.0,0.01,0.0,2004
12530,Warriors Orochi 2,X360,Action,4.6,0.06,0.04,0.01,0.0,0.0,2008
12531,Resident Evil 2,GC,Action,5.9,0.06,0.04,0.0,0.01,0.0,2003
12532,The King of Fighters '96,NG,Fighting,5.9,0.06,0.0,0.06,0.0,0.0,1996
12533,WWF Wrestlemania: The Arcade Game,PS,Fighting,5.9,0.06,0.03,0.0,0.02,0.0,1995
12534,Guilty Gear X: Advance Edition,GBA,Fighting,7.3,0.06,0.04,0.0,0.02,0.0,2002
12535,The Book of Unwritten Tales: The Critter Chronicles,PC,Adventure,7.3,0.06,0.0,0.0,0.05,0.01,2011
12536,The Next BIG Thing,PC,Adventure,6.8,0.06,0.0,0.0,0.05,0.01,2011
12537,New Prince of Tennis: Go to the Top,3DS,Adventure,6.8,0.06,0.0,0.06,0.0,0.0,2015
12538,Sherlock Holmes: The Devil's Daughter,XOne,Adventure,6.8,0.06,0.05,0.0,0.0,0.01,2016
12539,Carmen Sandiego: The Secret of the Stolen Drums,PS2,Adventure,6.8,0.06,0.03,0.0,0.02,0.01,2004
12540,Kamen Rider: Dragon Knight,Wii,Fighting,6.8,0.06,0.06,0.0,0.0,0.0,2009
12541,Zatch Bell! Mamodo Battles,GC,Fighting,7.0,0.06,0.05,0.0,0.01,0.0,2005
12542,Bleach: Versus Crusade,Wii,Fighting,7.0,0.06,0.0,0.06,0.0,0.0,2008
12543,Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 14: CR Shinseiki Evangelion: Saigo no Mono,PS2,Misc,7.0,0.06,0.0,0.06,0.0,0.0,2009
12544,Nicola Kanshuu: Model * Oshare Audition,DS,Misc,7.0,0.06,0.0,0.06,0.0,0.0,2010
12545,Atari Flashback Classics: Volume 3,PS4,Misc,7.0,0.06,0.05,0.0,0.0,0.01,2018
12546,Friends: The One with All the Trivia,PS2,Misc,7.0,0.06,0.03,0.0,0.02,0.01,2005
12547,PopStar Guitar,Wii,Misc,7.0,0.06,0.03,0.0,0.03,0.0,2008
12548,Chuck E. Cheese's Playhouse,DS,Misc,7.0,0.06,0.05,0.0,0.0,0.0,2010
12549,My Amusement Park,DS,Misc,7.0,0.06,0.05,0.0,0.0,0.0,2010
12550,Casino Chaos With Las Vegas Players Collection,PC,Misc,7.0,0.06,0.05,0.0,0.0,0.01,2011
12551,Extinction,PS4,Action,7.0,0.06,0.05,0.0,0.0,0.01,2018
12552,Evangelion: Jo,PSP,Action,7.0,0.06,0.0,0.06,0.0,0.0,2009
12553,Top Gun: Hard Lock,X360,Action,7.0,0.06,0.03,0.0,0.02,0.0,2012
12554,Winx Club: Quest for the Codex,DS,Action,7.0,0.06,0.03,0.0,0.02,0.0,2006
12555,Yomawari: Midnight Shadows,PS4,Action,7.0,0.06,0.02,0.04,0.0,0.0,2017
12556,Resident Evil Director's Cut,PSN,Action,7.0,0.06,0.0,0.06,0.0,0.0,2009
12557,Raw Danger! (JP sales),PS2,Action,7.0,0.06,0.0,0.06,0.0,0.0,2007
12558,Kamen Rider: Battride War Genesis,PS3,Action,7.0,0.06,0.0,0.06,0.0,0.0,2016
12559,Arkanoid DS,DS,Puzzle,7.0,0.06,0.06,0.0,0.0,0.0,2008
12560,Santa Claus Is Comin' to Town!,Wii,Puzzle,7.0,0.06,0.06,0.0,0.0,0.0,2011
12561,Puyo Puyo Tetris,PSV,Puzzle,7.0,0.06,0.0,0.06,0.0,0.0,2014
12562,Bust-A-Move '99,N64,Puzzle,7.0,0.06,0.05,0.0,0.01,0.0,1999
12563,Scurge: Hive,DS,Action,7.0,0.06,0.05,0.0,0.0,0.0,2006
12564,All Kamen Rider: Rider Revolution,3DS,Action,7.0,0.06,0.0,0.06,0.0,0.0,2016
12565,Katekyoo Hitman Reborn! DS Flame Rumble XX - Kessen! Shin 6 Chouka,DS,Action,7.0,0.06,0.0,0.06,0.0,0.0,2010
12566,Animorphs: Shattered Reality,PS,Action,3.5,0.06,0.03,0.0,0.02,0.0,2000
12567,Steins;Gate,PS3,Visual Novel,3.5,0.06,0.01,0.02,0.02,0.01,2015
12568,Steins;Gate,X360,Visual Novel,3.5,0.06,0.0,0.06,0.0,0.0,2009
12569,Steins;Gate: Senkei Kousoku no Phonogram,PS3,Visual Novel,3.5,0.06,0.0,0.06,0.0,0.0,2013
12570,Steins;Gate: Darling of Loving Vows,PSP,Visual Novel,3.5,0.06,0.0,0.06,0.0,0.0,2012
12571,Fate/stay night [Réalta Nua],PSV,Visual Novel,3.5,0.06,0.0,0.06,0.0,0.0,2012
12572,Persona 5: Dancing in Starlight,PS4,Music,3.5,0.06,0.03,0.03,0.0,0.01,2018
12573,Uta no Prince-Sama: Music 3,PSV,Music,3.5,0.06,0.0,0.06,0.0,0.0,2016
12574,DropCast,DS,Puzzle,3.5,0.06,0.06,0.0,0.0,0.0,2008
12575,Killing Zone,PS,Fighting,3.5,0.06,0.03,0.0,0.02,0.0,1996
12576,Dissidia: Final Fantasy Universal Tuning,PSP,Fighting,3.5,0.06,0.0,0.06,0.0,0.0,2009
12577,Rurouni Kenshin: Meiji Kenkaku Romantan Saisen,PSP,Fighting,3.5,0.06,0.0,0.06,0.0,0.0,2011
12578,Rurouni Kenshin: Meiji Kenyaku Romantan - Kansen,PSP,Fighting,3.5,0.06,0.0,0.06,0.0,0.0,2012
12579,Naruto: Ultimate Ninja Heroes (JP sales),PSP,Fighting,3.5,0.06,0.0,0.06,0.0,0.0,2007
12580,Legend of the Dragon,Wii,Fighting,3.5,0.06,0.06,0.0,0.0,0.0,2007
12581,Rock Blast,DS,Puzzle,3.5,0.06,0.06,0.0,0.0,0.0,2008
12582,Puzzler Collection,Wii,Puzzle,3.5,0.06,0.05,0.0,0.0,0.0,2008
12583,Naruto: Uzumaki Chronicles 2 (JP sales),PS2,Action,3.5,0.05,0.0,0.05,0.0,0.0,2007
12584,Secret Service,X360,Action,3.5,0.05,0.04,0.0,0.0,0.0,2008
12585,Ultimate Ghosts 'n Goblins (JP sales),PSP,Platform,3.5,0.05,0.0,0.05,0.0,0.0,2006
12586,Wonder Boy: The Dragon's Trap (Remake),NS,Platform,7.4,0.05,0.04,0.0,0.0,0.01,2017
12587,Gem Smashers,Wii,Platform,7.4,0.05,0.04,0.0,0.0,0.0,2011
12588,Mighty No. 9,XOne,Platform,7.4,0.05,0.04,0.0,0.0,0.01,2015
12589,Frogger: Ancient Shadow,GC,Platform,7.4,0.05,0.04,0.0,0.01,0.0,2005
12590,Owlboy,PS4,Platform,7.4,0.05,0.04,0.0,0.0,0.01,2018
12591,The Berenstain Bears and the Spooky Old Tree,GBA,Platform,7.4,0.05,0.03,0.0,0.01,0.0,2005
12592,Futurama,XB,Platform,7.4,0.05,0.03,0.0,0.01,0.0,2003
12593,Collar x Malice,PSV,Action,7.4,0.05,0.01,0.03,0.0,0.01,2017
12594,Fantastic Four: Rise of the Silver Surfer,Wii,Action,7.4,0.05,0.04,0.0,0.01,0.0,2007
12595,Devil's Third,WiiU,Action,3.8,0.05,0.03,0.0,0.02,0.0,2015
12596,Warriors All-Stars,PSV,Action,3.8,0.05,0.0,0.05,0.0,0.0,2017
12597,Tom Clancy's HAWX 2,PC,Action,3.8,0.05,0.0,0.0,0.04,0.01,2010
12598,Yuki Yuna is a Hero: Memory of the Forest,PSV,Action,3.8,0.05,0.0,0.05,0.0,0.0,2015
12599,Dr. Seuss: Green Eggs and Ham,GBA,Action,3.8,0.05,0.04,0.0,0.01,0.0,2003
12600,Expendable,PS,Action,3.8,0.05,0.03,0.0,0.02,0.0,2000
12601,Tenchu: Dark Secret,DS,Action,3.8,0.05,0.03,0.01,0.0,0.0,2006
12602,Macross ? Scramble,PSV,Action,3.8,0.05,0.0,0.05,0.0,0.0,2016
12603,Around the World in 80 Days,GBA,Action,3.5,0.05,0.03,0.0,0.01,0.0,2004
12604,Activision Anthology,GBA,Misc,8.0,0.05,0.03,0.0,0.01,0.0,2003
12605,Virtua Fighter CG Portrait Series Vol.5: Wolf Hawkfield,SAT,Misc,8.0,0.05,0.0,0.05,0.0,0.0,1995
12606,Hisshou 777 Fighter: Pachi Slot Eiyu Densetsu,SNES,Misc,8.0,0.05,0.0,0.05,0.0,0.0,1994
12607,Guild 01,3DS,Misc,8.0,0.05,0.0,0.05,0.0,0.0,2012
12608,Sesame Street: Elmo's A-to-Zoo Adventure,PC,Misc,8.0,0.05,0.04,0.0,0.0,0.0,2010
12609,Black Jack vs. Matsudajun,PS,Misc,8.0,0.05,0.03,0.0,0.02,0.0,2000
12610,The Bible Game,XB,Misc,8.0,0.05,0.03,0.0,0.01,0.0,2005
12611,Tabi no Yubisashi Kaiwachou DS: DS Series 1 Thai,DS,Misc,8.0,0.05,0.0,0.05,0.0,0.0,2006
12612,Lips: Deutsche Partyknaller,X360,Misc,8.0,0.05,0.0,0.0,0.04,0.01,2009
12613,Nazo Waku Yakata: Oto no Ma ni Ma ni,3DS,Misc,8.0,0.05,0.0,0.05,0.0,0.0,2011
12614,Kung Fu Panda: Showdown of Legendary Legends,3DS,Action,8.0,0.05,0.0,0.0,0.04,0.0,2015
12615,NightCaster II: Equinox,XB,Action,8.0,0.05,0.03,0.0,0.01,0.0,2002
12616,Noddy in Toyland,DS,Misc,8.0,0.05,0.0,0.0,0.05,0.0,2011
12617,Kids Learn Music A+ Edition,DS,Misc,8.0,0.05,0.05,0.0,0.0,0.0,2011
12618,Nounai Aeshe: IQ Suppli DS 2 - Sukkiri King Ketteisen,DS,Misc,8.0,0.05,0.0,0.05,0.0,0.0,2007
12619,Mahjong 3D: Warriors of the Emperor,3DS,Misc,8.0,0.05,0.0,0.0,0.05,0.0,2020
12620,PachiPara 14: Fuu to Kumo to Super Umi in Okinawa,PS2,Misc,8.0,0.05,0.0,0.05,0.0,0.0,2007
12621,Atelier Rorona: Alchemist of Arland,PSV,Misc,8.0,0.05,0.0,0.05,0.0,0.0,2014
12622,Overcooked,PS4,Action,8.0,0.05,0.04,0.0,0.0,0.01,2016
12623,Ben 10 (2017),PS4,Action,8.0,0.05,0.04,0.0,0.0,0.01,2017
12624,Alvin and the Chipmunks,Wii,Misc,8.0,0.05,0.05,0.0,0.0,0.0,2007
12625,Minna to Kimi no Piramekino!,DS,Misc,8.0,0.05,0.0,0.05,0.0,0.0,2010
12626,Drivers Ed Portable,DS,Misc,8.0,0.05,0.05,0.0,0.0,0.0,2008
12627,Lernerfolg Vorschule: Capt'n Sharky,DS,Misc,8.0,0.05,0.0,0.0,0.05,0.01,2009
12628,Code Lyoko,DS,Action,8.0,0.05,0.03,0.0,0.01,0.0,2007
12629,To Love-Ru Trouble Darkness: Battle Ecstasy,PSV,Action,8.0,0.05,0.0,0.05,0.0,0.0,2014
12630,Gaist Crusher,3DS,Action,8.0,0.05,0.0,0.05,0.0,0.0,2013
12631,Has-Been Heroes,XOne,Action,8.0,0.05,0.04,0.0,0.0,0.01,2017
12632,Ore-Sama Kingdom: Koi no Manga mo Debut o Mokushise! Doki Doki Love Lesson,DS,Action,8.0,0.05,0.0,0.05,0.0,0.0,2011
12633,Rimo-Cocoron,PS2,Action,8.0,0.05,0.0,0.05,0.0,0.0,2001
12634,The Escapists 2,NS,Action,8.0,0.05,0.04,0.0,0.0,0.0,2018
12635,Clever Kids: Creepy Crawlies,DS,Action,8.0,0.05,0.0,0.0,0.04,0.0,2009
12636,Double Dragon Advance,GBA,Action,7.9,0.05,0.03,0.0,0.01,0.0,2003
12637,Nicktoons: Attack of the Toybots,DS,Platform,7.9,0.05,0.04,0.0,0.0,0.0,2007
12638,Disney's PK: Out of the Shadows,GC,Platform,4.0,0.05,0.04,0.0,0.01,0.0,2002
12639,Kamiwaza,PS2,Action,4.0,0.05,0.0,0.05,0.0,0.0,2006
12640,Jim Henson's Muppets in Spy Muppets: License to Croak,GBA,Action,4.0,0.05,0.04,0.0,0.01,0.0,2003
12641,Alias,XB,Action,4.0,0.05,0.04,0.0,0.01,0.0,2004
12642,Sengoku BASARA Sanada Yukimura-den,PS4,Action,4.0,0.05,0.0,0.05,0.0,0.0,2016
12643,Hercules: The Legendary Journeys,N64,Action,4.0,0.05,0.04,0.0,0.01,0.0,2000
12644,Dead in the Water,PS,Action,4.0,0.05,0.03,0.0,0.02,0.0,1999
12645,Cabela's Trophy Bucks,X360,Sports,4.0,0.05,0.04,0.0,0.0,0.0,2007
12646,Pool Party,Wii,Sports,4.0,0.05,0.04,0.0,0.0,0.0,2007
12647,FIFA Soccer 10,PC,Sports,4.0,0.05,0.0,0.0,0.04,0.01,2009
12648,Rapala Fishing Frenzy 2009,X360,Sports,4.0,0.05,0.04,0.0,0.0,0.0,2008
12649,Gummy Bears Mini Golf,DS,Sports,4.0,0.05,0.04,0.0,0.0,0.0,2010
12650,Winter Sports 3: The Great Tournament,Wii,Sports,4.0,0.05,0.02,0.0,0.02,0.0,2010
12651,Ribbit King,GC,Sports,4.0,0.05,0.04,0.0,0.01,0.0,2004
12652,Winter Sports 2011,PS3,Sports,4.0,0.05,0.0,0.0,0.04,0.01,2011
12653,World Fantasista,PS2,Sports,4.0,0.05,0.0,0.05,0.0,0.0,2002
12654,Rugby Challenge 3,X360,Sports,4.0,0.05,0.0,0.0,0.04,0.0,2016
12655,Pool Hall Pro,Wii,Sports,4.0,0.05,0.04,0.0,0.0,0.0,2009
12656,Wayne Gretzky's 3D Hockey '98,PS,Sports,4.0,0.05,0.03,0.0,0.02,0.0,1997
12657,Pro Evolution Soccer 2016,PC,Sports,4.0,0.05,0.0,0.0,0.04,0.0,2015
12658,Dead or Alive Xtreme 3: Venus,PSV,Sports,4.0,0.05,0.0,0.05,0.0,0.0,2016
12659,FIFA Manager 12,PC,Sports,4.0,0.05,0.0,0.0,0.03,0.01,2011
12660,Mike Tyson Heavyweight Boxing,XB,Sports,4.0,0.05,0.03,0.0,0.01,0.0,2002
12661,Smash Court Tennis 3,PSP,Sports,4.0,0.05,0.01,0.01,0.01,0.01,2007
12662,River City Soccer Hooligans,DS,Sports,4.0,0.05,0.04,0.01,0.0,0.0,2010
12663,Saint Seiya: Soldiers' Soul,PS3,Fighting,4.0,0.05,0.0,0.05,0.0,0.0,2015
12664,Sengoku Basara X,PS2,Fighting,4.0,0.05,0.0,0.05,0.0,0.0,2008
12665,Bleach: Soul Carnival,PSP,Fighting,4.0,0.05,0.0,0.05,0.0,0.0,2008
12666,Rave Master,GC,Fighting,6.8,0.05,0.0,0.05,0.0,0.0,2005
12667,Kinnikuman Muscle Grand Prix Max,PS2,Fighting,6.8,0.05,0.0,0.05,0.0,0.0,2006
12668,Lucha Libre AAA: Heroes del Ring,X360,Fighting,6.8,0.05,0.05,0.0,0.0,0.0,2010
12669,Fate/Unlimited Codes Portable,PSP,Fighting,7.6,0.05,0.0,0.05,0.0,0.0,2009
12670,VR Soccer '96,PS,Sports,7.6,0.05,0.03,0.0,0.02,0.0,1996
12671,ESPN Great Outdoor Games Bass 2002,GBA,Sports,5.5,0.05,0.03,0.0,0.01,0.0,2001
12672,World Championship Pool 2004,PS2,Sports,5.5,0.05,0.02,0.0,0.02,0.01,2004
12673,Cabela's African Safari,PSP,Sports,5.5,0.05,0.04,0.0,0.0,0.0,2006
12674,Ashes Cricket,XOne,Sports,5.5,0.05,0.0,0.0,0.04,0.0,2017
12675,SNK Heroines Tag Team Frenzy,NS,Fighting,5.5,0.05,0.02,0.01,0.01,0.0,2018
12676,Scribblenauts: Showdown,PS4,Platform,5.5,0.05,0.04,0.0,0.0,0.01,2018
12677,DuckTales: Remastered,PS3,Platform,8.6,0.05,0.01,0.0,0.04,0.01,2013
12678,Deformers,XOne,Action,8.6,0.05,0.04,0.0,0.0,0.01,2017
12679,Sengoku Basara 4: Sumeragi,PS4,Action,8.6,0.05,0.0,0.05,0.0,0.0,2015
12680,Extinction,XOne,Action,8.6,0.05,0.04,0.0,0.0,0.01,2018
12681,Apex Construct,PS4,Action,8.6,0.05,0.04,0.0,0.0,0.01,2018
12682,Ty the Tasmanian Tiger 3: Night of the Quinkan,GBA,Action,8.6,0.05,0.04,0.0,0.01,0.0,2005
12683,Rogue Ops,GC,Action,6.1,0.05,0.04,0.0,0.01,0.0,2003
12684,Yaiba: Ninja Gaiden Z,X360,Misc,6.1,0.05,0.03,0.0,0.01,0.0,2014
12685,Intellivision Lives!,XB,Misc,6.1,0.05,0.03,0.0,0.01,0.0,2004
12686,Bubsy: The Woolies Strike Back,PS4,Platform,6.1,0.05,0.04,0.0,0.0,0.01,2017
12687,Piglet's Big Game,GC,Platform,6.1,0.05,0.04,0.0,0.01,0.0,2003
12688,Piglet's Big Game,GBA,Platform,6.1,0.05,0.04,0.0,0.01,0.0,2003
12689,Max & the Magic Marker,DS,Platform,6.1,0.05,0.0,0.0,0.05,0.0,2011
12690,Over the Hedge: Hammy Goes Nuts!,PSP,Platform,6.1,0.05,0.05,0.0,0.0,0.0,2006
12691,Blues Brothers 2000,N64,Platform,4.9,0.05,0.04,0.0,0.01,0.0,2000
12692,Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,GC,Platform,4.9,0.05,0.04,0.0,0.01,0.0,2005
12693,Stretch Panic,PS2,Platform,4.9,0.05,0.02,0.0,0.02,0.01,2001
12694,George of The Jungle and the Search for the Secret,DS,Platform,4.9,0.05,0.05,0.0,0.0,0.0,2008
12695,Woody Woodpecker: Escape from Buzz Buzzard Park,PS2,Platform,4.9,0.05,0.02,0.0,0.02,0.01,2002
12696,Toki Collector's Edition,NS,Platform,4.9,0.05,0.04,0.0,0.0,0.01,2018
12697,Yu-Gi-Oh! GX: Spirit Caller (Japan Sales),DS,Misc,4.9,0.05,0.0,0.05,0.0,0.0,2007
12698,Punch King,GBA,Fighting,4.9,0.05,0.03,0.0,0.01,0.0,2002
12699,Kakuto Chojin,XB,Fighting,4.9,0.05,0.04,0.0,0.01,0.0,2002
12700,Arcana Heart 3,X360,Fighting,4.9,0.05,0.0,0.02,0.02,0.0,2011
12701,Guilty Gear Dust Strikers,DS,Fighting,4.9,0.05,0.05,0.0,0.0,0.0,2006
12702,Hokuto no Ken,PS2,Fighting,4.9,0.05,0.0,0.05,0.0,0.0,2007
12703,TNA iMPACT: Cross the Line,DS,Fighting,4.9,0.05,0.04,0.0,0.0,0.0,2010
12704,Capcom vs. SNK: Millennium Fight 2000 Pro,DC,Fighting,6.9,0.05,0.0,0.05,0.0,0.0,2001
12705,Golden Axe: The Duel,SAT,Fighting,6.9,0.05,0.0,0.05,0.0,0.0,1995
12706,TNA iMPACT: Cross the Line,PSP,Fighting,3.5,0.05,0.05,0.0,0.0,0.0,2010
