Campaign_ID,Conversion_Rate,ROI,Location,Language,Engagement_Score_Segment
158457,0.13,5.05,Chicago,French,Greater than or equal to 7
158461,0.03,3.11,Miami,English,Greater than or equal to 7
158462,0.14,4.15,New York,French,Greater than or equal to 7
158465,0.03,6.01,Chicago,Spanish,Greater than or equal to 7
158466,0.08,4.41,Los Angeles,Mandarin,Greater than or equal to 7
158467,0.05,7.93,New York,Spanish,Greater than or equal to 7
158468,0.04,5.3,Houston,Mandarin,Greater than or equal to 7
158469,0.08,3.42,Los Angeles,Mandarin,Greater than or equal to 7
158470,0.02,5.67,Miami,Spanish,Greater than or equal to 7
158472,0.11,7.43,Houston,German,Greater than or equal to 7
158473,0.03,4.65,Houston,Mandarin,Greater than or equal to 7
158476,0.1,3.89,Los Angeles,Mandarin,Greater than or equal to 7
158477,0.02,2.99,New York,French,Greater than or equal to 7
158480,0.04,2.52,Houston,Spanish,Greater than or equal to 7
158485,0.06,6.1,Los Angeles,French,Greater than or equal to 7
158487,0.09,3.08,Houston,Spanish,Greater than or equal to 7
158489,0.03,2.23,Chicago,Mandarin,Greater than or equal to 7
158494,0.06,6.51,Chicago,English,Greater than or equal to 7
158495,0.04,5.04,New York,English,Greater than or equal to 7
158496,0.04,6.9,Miami,German,Greater than or equal to 7
158497,0.04,5.71,Miami,English,Greater than or equal to 7
158498,0.04,2.34,Miami,English,Greater than or equal to 7
158501,0.1,3.12,Miami,French,Greater than or equal to 7
158502,0.1,2.42,New York,German,Greater than or equal to 7
158503,0.07,2.4,Chicago,French,Greater than or equal to 7
158504,0.1,4.13,Miami,English,Greater than or equal to 7
158517,0.05,3.96,Chicago,Mandarin,Greater than or equal to 7
158518,0.12,3.3,Los Angeles,French,Greater than or equal to 7
158519,0.15,5.54,Miami,French,Greater than or equal to 7
158520,0.03,4.82,Miami,English,Greater than or equal to 7
158521,0.04,4.69,Miami,French,Greater than or equal to 7
158527,0.08,3.49,New York,Spanish,Greater than or equal to 7
158529,0.12,3.48,Miami,French,Greater than or equal to 7
158530,0.04,5.38,New York,French,Greater than or equal to 7
158531,0.12,3.3,Houston,German,Greater than or equal to 7
158532,0.13,7.51,Miami,Spanish,Greater than or equal to 7
158534,0.11,2.38,Houston,French,Greater than or equal to 7
158537,0.14,4.1,Los Angeles,English,Greater than or equal to 7
158538,0.14,4.32,Los Angeles,Spanish,Greater than or equal to 7
158540,0.05,5.42,Miami,English,Greater than or equal to 7
158541,0.14,3.19,Chicago,Mandarin,Greater than or equal to 7
158545,0.02,5.08,Chicago,German,Greater than or equal to 7
158549,0.09,5.94,Houston,English,Greater than or equal to 7
158551,0.13,2.68,Miami,French,Greater than or equal to 7
158553,0.14,2.36,Miami,French,Greater than or equal to 7
158555,0.09,5.6,Chicago,French,Greater than or equal to 7
158560,0.1,7.69,Los Angeles,English,Greater than or equal to 7
158561,0.06,2.98,Chicago,German,Greater than or equal to 7
158562,0.1,5.41,Miami,Mandarin,Greater than or equal to 7
158564,0.08,7.11,Houston,Spanish,Greater than or equal to 7
158565,0.15,5.33,Los Angeles,English,Greater than or equal to 7
158567,0.07,2.53,Los Angeles,Spanish,Greater than or equal to 7
158572,0.13,2.4,Los Angeles,English,Greater than or equal to 7
158573,0.04,3.42,New York,Mandarin,Greater than or equal to 7
158574,0.07,7.75,New York,Mandarin,Greater than or equal to 7
158575,0.07,7.75,Houston,French,Greater than or equal to 7
158576,0.04,5.09,New York,French,Greater than or equal to 7
158577,0.03,2.58,Houston,Spanish,Greater than or equal to 7
158579,0.02,7.74,New York,German,Greater than or equal to 7
158580,0.08,7.66,Chicago,Mandarin,Greater than or equal to 7
158583,0.13,2.39,New York,French,Greater than or equal to 7
158584,0.04,5.98,Chicago,Spanish,Greater than or equal to 7
158587,0.05,7.65,Miami,German,Greater than or equal to 7
158588,0.1,6.88,Los Angeles,Spanish,Greater than or equal to 7
158589,0.05,3.31,Chicago,French,Greater than or equal to 7
158590,0.12,7.52,Miami,English,Greater than or equal to 7
158605,0.11,5.67,Los Angeles,Spanish,Greater than or equal to 7
158607,0.06,2.83,Miami,English,Greater than or equal to 7
158613,0.13,4.38,Miami,Mandarin,Greater than or equal to 7
158623,0.06,3.89,Chicago,German,Greater than or equal to 7
158624,0.1,5.41,Houston,Spanish,Greater than or equal to 7
158626,0.04,7.15,Houston,French,Greater than or equal to 7
158629,0.07,7.27,New York,Mandarin,Greater than or equal to 7
158634,0.07,4.34,Miami,French,Greater than or equal to 7
158636,0.07,2.6,Miami,French,Greater than or equal to 7
158642,0.06,5.15,Chicago,Spanish,Greater than or equal to 7
158643,0.05,6.05,Chicago,Mandarin,Greater than or equal to 7
158644,0.05,5.16,New York,English,Greater than or equal to 7
158647,0.02,2.01,Chicago,English,Greater than or equal to 7
158650,0.08,2.39,New York,Spanish,Greater than or equal to 7
158651,0.13,5.88,Los Angeles,Mandarin,Greater than or equal to 7
158652,0.02,4.84,New York,English,Greater than or equal to 7
158655,0.06,2.96,Houston,German,Greater than or equal to 7
158657,0.07,2,New York,Mandarin,Greater than or equal to 7
158658,0.1,7.4,Houston,German,Greater than or equal to 7
158659,0.05,7.05,Miami,Mandarin,Greater than or equal to 7
158661,0.04,5.23,Miami,Mandarin,Greater than or equal to 7
158663,0.06,7.63,Miami,German,Greater than or equal to 7
158664,0.08,2.97,Los Angeles,German,Greater than or equal to 7
158666,0.13,5.33,Houston,Spanish,Greater than or equal to 7
158668,0.14,4.04,Houston,Mandarin,Greater than or equal to 7
158670,0.03,6.93,Miami,English,Greater than or equal to 7
158674,0.05,2.6,Houston,Spanish,Greater than or equal to 7
158675,0.03,4.23,Houston,German,Greater than or equal to 7
158676,0.15,4.9,Chicago,German,Greater than or equal to 7
158684,0.1,4.52,Houston,English,Greater than or equal to 7
158686,0.02,4.47,New York,Spanish,Greater than or equal to 7
158689,0.13,4.34,Houston,Spanish,Greater than or equal to 7
158691,0.04,7.2,Chicago,English,Greater than or equal to 7
158692,0.13,4.2,Los Angeles,Mandarin,Greater than or equal to 7
158696,0.12,2.04,Los Angeles,Mandarin,Greater than or equal to 7
158700,0.02,4.26,Houston,French,Greater than or equal to 7
158703,0.09,4.71,Houston,Mandarin,Greater than or equal to 7
158704,0.03,7.87,Los Angeles,Spanish,Greater than or equal to 7
158705,0.08,7.78,New York,Mandarin,Greater than or equal to 7
158706,0.03,4.99,Miami,English,Greater than or equal to 7
158707,0.07,3.42,Los Angeles,English,Greater than or equal to 7
158710,0.1,6.81,Houston,French,Greater than or equal to 7
158715,0.07,5.39,Los Angeles,Mandarin,Greater than or equal to 7
158716,0.11,7.55,Chicago,French,Greater than or equal to 7
158718,0.04,2.46,Los Angeles,French,Greater than or equal to 7
158719,0.09,2.28,Houston,Mandarin,Greater than or equal to 7
158721,0.06,3.55,Houston,Mandarin,Greater than or equal to 7
158722,0.08,3.37,Los Angeles,English,Greater than or equal to 7
158723,0.11,4.14,Chicago,English,Greater than or equal to 7
158724,0.02,2.49,Los Angeles,French,Greater than or equal to 7
158727,0.11,3.71,Los Angeles,English,Greater than or equal to 7
158728,0.02,4.36,New York,French,Greater than or equal to 7
158731,0.14,5.59,Houston,French,Greater than or equal to 7
158738,0.08,4.96,New York,Mandarin,Greater than or equal to 7
158740,0.12,7.95,Chicago,French,Greater than or equal to 7
158743,0.04,5.04,Miami,French,Greater than or equal to 7
158745,0.1,6.42,New York,Spanish,Greater than or equal to 7
158747,0.09,3.31,Miami,Mandarin,Greater than or equal to 7
158749,0.06,4.01,Los Angeles,Spanish,Greater than or equal to 7
158751,0.12,3.32,Houston,French,Greater than or equal to 7
158752,0.12,6.21,Chicago,Mandarin,Greater than or equal to 7
158755,0.13,5.67,Chicago,German,Greater than or equal to 7
158756,0.04,2.84,New York,French,Greater than or equal to 7
158763,0.11,7.74,Chicago,English,Greater than or equal to 7
158764,0.1,6.59,Los Angeles,Spanish,Greater than or equal to 7
158765,0.09,2.9,Los Angeles,Mandarin,Greater than or equal to 7
158767,0.03,4.38,Chicago,English,Greater than or equal to 7
158768,0.03,3.29,Chicago,German,Greater than or equal to 7
158771,0.13,7.61,Houston,German,Greater than or equal to 7
158772,0.13,3.49,New York,French,Greater than or equal to 7
158773,0.08,3.66,Chicago,Spanish,Greater than or equal to 7
158775,0.12,5.13,Los Angeles,Spanish,Greater than or equal to 7
158779,0.04,4.86,Los Angeles,English,Greater than or equal to 7
158780,0.08,2.6,Chicago,French,Greater than or equal to 7
158783,0.08,2.6,Chicago,Mandarin,Greater than or equal to 7
158784,0.08,7.78,Los Angeles,English,Greater than or equal to 7
158785,0.14,4.73,Los Angeles,English,Greater than or equal to 7
158787,0.1,6.98,Los Angeles,English,Greater than or equal to 7
158789,0.1,3.56,Los Angeles,French,Greater than or equal to 7
158795,0.06,6.88,Chicago,Spanish,Greater than or equal to 7
158796,0.09,2.78,New York,Mandarin,Greater than or equal to 7
158802,0.06,2.77,Miami,French,Greater than or equal to 7
158805,0.06,6.26,Chicago,Mandarin,Greater than or equal to 7
158806,0.13,6.26,Chicago,French,Greater than or equal to 7
158808,0.14,3.54,New York,German,Greater than or equal to 7
158809,0.02,4.32,Chicago,French,Greater than or equal to 7
158811,0.06,6.74,Los Angeles,German,Greater than or equal to 7
158812,0.11,2.9,Chicago,French,Greater than or equal to 7
158813,0.11,7.18,Miami,English,Greater than or equal to 7
158816,0.05,7.78,Los Angeles,German,Greater than or equal to 7
158819,0.09,4.55,Chicago,Spanish,Greater than or equal to 7
158826,0.02,2.25,Los Angeles,French,Greater than or equal to 7
158828,0.06,5.27,Miami,German,Greater than or equal to 7
158829,0.1,3.74,Chicago,Mandarin,Greater than or equal to 7
158830,0.13,5.66,Los Angeles,Spanish,Greater than or equal to 7
158833,0.08,2.81,Miami,English,Greater than or equal to 7
158834,0.04,6.87,Los Angeles,Spanish,Greater than or equal to 7
158835,0.02,4.37,Miami,French,Greater than or equal to 7
158836,0.1,3.12,Chicago,Mandarin,Greater than or equal to 7
158837,0.1,7.42,Los Angeles,German,Greater than or equal to 7
158845,0.12,5.34,Los Angeles,German,Greater than or equal to 7
158846,0.13,7.67,Los Angeles,French,Greater than or equal to 7
158848,0.07,7.95,Chicago,English,Greater than or equal to 7
158851,0.14,7.47,Houston,French,Greater than or equal to 7
158856,0.04,2.06,Miami,English,Greater than or equal to 7
158864,0.07,7.47,Miami,Mandarin,Greater than or equal to 7
158867,0.04,2.94,Houston,English,Greater than or equal to 7
158871,0.12,5.95,New York,Spanish,Greater than or equal to 7
158872,0.13,2.59,Chicago,Mandarin,Greater than or equal to 7
158876,0.09,3.92,Chicago,German,Greater than or equal to 7
158877,0.1,4.97,Chicago,English,Greater than or equal to 7
158879,0.09,2.83,Miami,Mandarin,Greater than or equal to 7
158882,0.14,5.77,Los Angeles,German,Greater than or equal to 7
158884,0.12,7.33,Miami,Spanish,Greater than or equal to 7
158886,0.06,8,Houston,English,Greater than or equal to 7
158893,0.08,6.49,Houston,Mandarin,Greater than or equal to 7
158894,0.03,7.66,Miami,English,Greater than or equal to 7
158895,0.03,5.05,Miami,Spanish,Greater than or equal to 7
158902,0.12,4.96,Los Angeles,Spanish,Greater than or equal to 7
158903,0.03,2.13,Chicago,German,Greater than or equal to 7
158907,0.04,7.1,Houston,English,Greater than or equal to 7
158911,0.02,2.46,Chicago,French,Greater than or equal to 7
158914,0.09,3.38,Houston,Mandarin,Greater than or equal to 7
158915,0.06,7.35,Houston,French,Greater than or equal to 7
158917,0.05,6.66,Houston,French,Greater than or equal to 7
158920,0.13,3.87,Miami,Spanish,Greater than or equal to 7
158924,0.03,3.85,Houston,French,Greater than or equal to 7
158928,0.12,7.73,Houston,Spanish,Greater than or equal to 7
158935,0.15,7.91,New York,Mandarin,Greater than or equal to 7
158936,0.14,6.06,Houston,English,Greater than or equal to 7
158937,0.03,5.03,Houston,German,Greater than or equal to 7
158940,0.14,7.33,New York,German,Greater than or equal to 7
158942,0.04,5.58,New York,German,Greater than or equal to 7
158943,0.09,5.87,Houston,German,Greater than or equal to 7
158948,0.05,7.76,New York,Mandarin,Greater than or equal to 7
158952,0.12,5.64,Miami,English,Greater than or equal to 7
158955,0.05,3,Houston,Mandarin,Greater than or equal to 7
158957,0.1,6.61,Chicago,Spanish,Greater than or equal to 7
158958,0.08,2.04,Chicago,German,Greater than or equal to 7
158959,0.11,2.12,Houston,German,Greater than or equal to 7
158961,0.11,4.07,Chicago,French,Greater than or equal to 7
158962,0.04,3.81,New York,English,Greater than or equal to 7
158963,0.03,3.73,New York,German,Greater than or equal to 7
158964,0.09,4.87,Los Angeles,German,Greater than or equal to 7
158967,0.04,2.87,Los Angeles,French,Greater than or equal to 7
158970,0.04,5.19,Miami,Mandarin,Greater than or equal to 7
158974,0.03,5.06,Los Angeles,French,Greater than or equal to 7
158978,0.11,3.17,Los Angeles,Mandarin,Greater than or equal to 7
158980,0.13,4.24,Chicago,Spanish,Greater than or equal to 7
158983,0.06,3.42,New York,German,Greater than or equal to 7
158984,0.06,3.1,Houston,French,Greater than or equal to 7
158985,0.03,2.07,Chicago,Spanish,Greater than or equal to 7
158986,0.06,6.23,Houston,French,Greater than or equal to 7
158993,0.12,3.3,Chicago,Spanish,Greater than or equal to 7
158994,0.11,7.06,Miami,Mandarin,Greater than or equal to 7
158999,0.12,5.32,Los Angeles,English,Greater than or equal to 7
159003,0.14,4.86,Los Angeles,Spanish,Greater than or equal to 7
159004,0.12,2.33,Houston,Spanish,Greater than or equal to 7
159005,0.13,6.5,Los Angeles,Mandarin,Greater than or equal to 7
159006,0.15,7.42,Miami,German,Greater than or equal to 7
159009,0.06,2,New York,Mandarin,Greater than or equal to 7
159010,0.04,5.88,Los Angeles,French,Greater than or equal to 7
159013,0.09,7.03,Miami,Mandarin,Greater than or equal to 7
159019,0.11,3.05,Los Angeles,German,Greater than or equal to 7
159022,0.05,2.67,New York,French,Greater than or equal to 7
159026,0.09,3.37,New York,French,Greater than or equal to 7
159027,0.01,7.43,Miami,French,Greater than or equal to 7
159028,0.15,5.25,Miami,German,Greater than or equal to 7
159029,0.06,3.67,Chicago,German,Greater than or equal to 7
159030,0.06,4.65,Chicago,French,Greater than or equal to 7
159033,0.11,3.7,New York,English,Greater than or equal to 7
159039,0.03,2.19,Houston,French,Greater than or equal to 7
159044,0.12,3.31,New York,Spanish,Greater than or equal to 7
159045,0.01,2.23,Chicago,Mandarin,Greater than or equal to 7
159047,0.09,7.99,Los Angeles,French,Greater than or equal to 7
159049,0.04,5.89,Los Angeles,Mandarin,Greater than or equal to 7
159052,0.15,7.49,Los Angeles,Mandarin,Greater than or equal to 7
159054,0.15,3.57,New York,Spanish,Greater than or equal to 7
159057,0.09,3.82,Miami,English,Greater than or equal to 7
159059,0.05,2.03,Houston,Mandarin,Greater than or equal to 7
159064,0.05,7.54,Miami,German,Greater than or equal to 7
159066,0.02,4.58,Houston,Mandarin,Greater than or equal to 7
159067,0.14,2.6,New York,Mandarin,Greater than or equal to 7
159068,0.09,5.26,Los Angeles,German,Greater than or equal to 7
159070,0.07,4.19,Los Angeles,English,Greater than or equal to 7
159072,0.07,2.24,New York,French,Greater than or equal to 7
159073,0.12,7.96,Los Angeles,Mandarin,Greater than or equal to 7
159074,0.1,4.43,New York,English,Greater than or equal to 7
159079,0.14,5.44,New York,Spanish,Greater than or equal to 7
159081,0.04,7.47,Miami,French,Greater than or equal to 7
159082,0.1,6.42,Houston,English,Greater than or equal to 7
159085,0.11,2.62,New York,Spanish,Greater than or equal to 7
159086,0.06,4.41,Miami,Spanish,Greater than or equal to 7
159088,0.09,6.07,Miami,English,Greater than or equal to 7
159089,0.06,2.34,Miami,German,Greater than or equal to 7
159093,0.05,5.79,Miami,French,Greater than or equal to 7
159096,0.11,6.35,Houston,English,Greater than or equal to 7
159097,0.1,5.28,Chicago,German,Greater than or equal to 7
159098,0.12,6.78,New York,German,Greater than or equal to 7
159103,0.14,6.51,Chicago,Spanish,Greater than or equal to 7
159105,0.05,4.65,New York,French,Greater than or equal to 7
159107,0.06,3.62,Chicago,Spanish,Greater than or equal to 7
159108,0.11,7.41,Houston,Spanish,Greater than or equal to 7
159112,0.06,6.41,Chicago,Mandarin,Greater than or equal to 7
