Campaign_ID,Campaign_Type,Channel_Used,Conversion_Rate,Customer_Segment,Date,Engagement_Score_Segment,Click_Thru_Rate
192668,Influencer,YouTube,0.05,Outdoor Adventurers,Tuesday,Greater than or equal to 7,0.051386209
192669,Email,YouTube,0.03,Foodies,Wednesday,Greater than or equal to 7,0.099616858
192674,Email,Facebook,0.12,Foodies,Monday,Greater than or equal to 7,0.097162845
192676,Search,Facebook,0.02,Tech Enthusiasts,Wednesday,Greater than or equal to 7,0.122914123
192678,Social Media,Instagram,0.04,Foodies,Friday,Greater than or equal to 7,0.223025048
192679,Display,Website,0.12,Foodies,Saturday,Greater than or equal to 7,0.05037478
192682,Email,YouTube,0.06,Outdoor Adventurers,Tuesday,Greater than or equal to 7,0.029831388
192685,Social Media,Facebook,0.08,Outdoor Adventurers,Friday,Greater than or equal to 7,0.311578287
192689,Social Media,Website,0.05,Fashionistas,Tuesday,Greater than or equal to 7,0.040690828
192690,Display,Facebook,0.09,Health & Wellness,Wednesday,Greater than or equal to 7,0.065157116
192691,Email,Instagram,0.11,Tech Enthusiasts,Thursday,Greater than or equal to 7,0.520715631
192693,Display,YouTube,0.13,Outdoor Adventurers,Saturday,Greater than or equal to 7,0.114846288
192697,Email,Website,0.12,Health & Wellness,Wednesday,Greater than or equal to 7,0.22079467
192698,Influencer,Instagram,0.13,Foodies,Thursday,Greater than or equal to 7,0.186548996
192703,Display,Google Ads,0.13,Foodies,Tuesday,Greater than or equal to 7,0.14965035
192707,Search,YouTube,0.04,Tech Enthusiasts,Saturday,Greater than or equal to 7,0.235660439
192711,Search,Instagram,0.05,Outdoor Adventurers,Wednesday,Greater than or equal to 7,0.057056266
192715,Social Media,Instagram,0.1,Health & Wellness,Sunday,Greater than or equal to 7,0.073543663
192716,Display,Website,0.02,Tech Enthusiasts,Monday,Greater than or equal to 7,0.116648003
192717,Search,Instagram,0.11,Outdoor Adventurers,Tuesday,Greater than or equal to 7,0.039599588
192728,Social Media,Facebook,0.05,Outdoor Adventurers,Friday,Greater than or equal to 7,0.016805823
192730,Influencer,Facebook,0.14,Outdoor Adventurers,Sunday,Greater than or equal to 7,0.160124259
192733,Display,Google Ads,0.02,Fashionistas,Wednesday,Greater than or equal to 7,0.070133138
192738,Email,Facebook,0.06,Outdoor Adventurers,Monday,Greater than or equal to 7,0.045442431
192739,Display,Email,0.03,Tech Enthusiasts,Tuesday,Greater than or equal to 7,0.09623431
192740,Search,Website,0.04,Foodies,Wednesday,Greater than or equal to 7,0.061779986
192743,Influencer,Facebook,0.02,Health & Wellness,Saturday,Greater than or equal to 7,0.113541121
192746,Display,YouTube,0.01,Fashionistas,Tuesday,Greater than or equal to 7,0.25021097
192749,Email,Facebook,0.05,Foodies,Friday,Greater than or equal to 7,0.23523622
192751,Email,YouTube,0.06,Outdoor Adventurers,Sunday,Greater than or equal to 7,0.069439047
192752,Search,Google Ads,0.02,Health & Wellness,Monday,Greater than or equal to 7,0.075421378
192759,Social Media,Website,0.13,Health & Wellness,Monday,Greater than or equal to 7,0.159265838
192761,Email,Instagram,0.07,Tech Enthusiasts,Wednesday,Greater than or equal to 7,0.059331307
192764,Email,Instagram,0.05,Foodies,Saturday,Greater than or equal to 7,0.077133868
192766,Display,Website,0.03,Foodies,Monday,Greater than or equal to 7,0.059878093
192767,Social Media,Email,0.08,Health & Wellness,Tuesday,Greater than or equal to 7,0.543929712
192769,Search,Facebook,0.12,Fashionistas,Thursday,Greater than or equal to 7,0.071793624
192777,Display,YouTube,0.14,Health & Wellness,Friday,Greater than or equal to 7,0.134410721
192781,Email,YouTube,0.04,Health & Wellness,Tuesday,Greater than or equal to 7,0.117418033
192782,Display,YouTube,0.05,Outdoor Adventurers,Wednesday,Greater than or equal to 7,0.239075203
192783,Search,Website,0.05,Foodies,Thursday,Greater than or equal to 7,0.13993923
192784,Social Media,Email,0.03,Outdoor Adventurers,Friday,Greater than or equal to 7,0.208492107
192785,Social Media,Facebook,0.08,Outdoor Adventurers,Saturday,Greater than or equal to 7,0.082297155
192786,Display,Facebook,0.05,Foodies,Sunday,Greater than or equal to 7,0.25778592
192789,Search,Email,0.03,Outdoor Adventurers,Wednesday,Greater than or equal to 7,0.018446704
192795,Influencer,Google Ads,0.04,Outdoor Adventurers,Tuesday,Greater than or equal to 7,0.079226944
192796,Search,Email,0.05,Health & Wellness,Wednesday,Greater than or equal to 7,0.010647011
192798,Search,Email,0.04,Fashionistas,Friday,Greater than or equal to 7,0.154883319
192799,Search,Facebook,0.12,Outdoor Adventurers,Saturday,Greater than or equal to 7,0.111796136
192800,Display,Facebook,0.09,Foodies,Sunday,Greater than or equal to 7,0.2570549
192803,Display,Facebook,0.03,Tech Enthusiasts,Wednesday,Greater than or equal to 7,0.540229885
192805,Email,Facebook,0.12,Health & Wellness,Friday,Greater than or equal to 7,0.115650173
192806,Email,Facebook,0.12,Foodies,Saturday,Greater than or equal to 7,0.098287113
192809,Display,Google Ads,0.06,Fashionistas,Tuesday,Greater than or equal to 7,0.202077922
192815,Email,Website,0.14,Tech Enthusiasts,Monday,Greater than or equal to 7,0.09848268
192816,Social Media,Facebook,0.05,Foodies,Tuesday,Greater than or equal to 7,0.01501251
192818,Display,YouTube,0.08,Tech Enthusiasts,Thursday,Greater than or equal to 7,0.127592337
192820,Search,YouTube,0.05,Fashionistas,Saturday,Greater than or equal to 7,0.071428571
192821,Email,Website,0.11,Fashionistas,Sunday,Greater than or equal to 7,0.263629574
192823,Search,Email,0.13,Tech Enthusiasts,Tuesday,Greater than or equal to 7,0.099241902
192825,Influencer,Instagram,0.14,Foodies,Thursday,Greater than or equal to 7,0.063061872
192827,Search,Google Ads,0.1,Outdoor Adventurers,Saturday,Greater than or equal to 7,0.016409913
192828,Search,Website,0.11,Outdoor Adventurers,Sunday,Greater than or equal to 7,0.097101301
192830,Display,YouTube,0.12,Tech Enthusiasts,Tuesday,Greater than or equal to 7,0.08803951
192831,Search,Facebook,0.08,Health & Wellness,Wednesday,Greater than or equal to 7,0.14904888
192833,Social Media,YouTube,0.06,Tech Enthusiasts,Friday,Greater than or equal to 7,0.03369974
192837,Social Media,YouTube,0.04,Foodies,Tuesday,Greater than or equal to 7,0.05932302
192838,Influencer,Instagram,0.09,Fashionistas,Wednesday,Greater than or equal to 7,0.058231869
192843,Email,Google Ads,0.13,Foodies,Monday,Greater than or equal to 7,0.080298786
192845,Email,Facebook,0.07,Fashionistas,Wednesday,Greater than or equal to 7,0.147245018
192846,Influencer,YouTube,0.03,Foodies,Thursday,Greater than or equal to 7,0.045415171
192849,Search,Google Ads,0.06,Tech Enthusiasts,Sunday,Greater than or equal to 7,0.162832174
192851,Influencer,Website,0.11,Fashionistas,Tuesday,Greater than or equal to 7,0.109148884
192853,Social Media,Google Ads,0.15,Health & Wellness,Thursday,Greater than or equal to 7,0.308630093
192857,Display,Email,0.05,Foodies,Monday,Greater than or equal to 7,0.322719449
192862,Social Media,Google Ads,0.11,Fashionistas,Saturday,Greater than or equal to 7,0.069797782
192864,Influencer,Email,0.04,Outdoor Adventurers,Monday,Greater than or equal to 7,0.042741528
192866,Social Media,Instagram,0.02,Foodies,Wednesday,Greater than or equal to 7,0.02131404
192867,Influencer,Google Ads,0.13,Health & Wellness,Thursday,Greater than or equal to 7,0.14603464
192869,Social Media,Website,0.12,Tech Enthusiasts,Saturday,Greater than or equal to 7,0.434567901
192871,Influencer,Google Ads,0.03,Foodies,Monday,Greater than or equal to 7,0.068288328
192872,Influencer,Facebook,0.04,Outdoor Adventurers,Tuesday,Greater than or equal to 7,0.123957266
192873,Email,Instagram,0.06,Foodies,Wednesday,Greater than or equal to 7,0.050505051
192875,Social Media,Google Ads,0.06,Health & Wellness,Friday,Greater than or equal to 7,0.067500823
192876,Email,Facebook,0.04,Outdoor Adventurers,Saturday,Greater than or equal to 7,0.083937073
192877,Social Media,Website,0.1,Health & Wellness,Sunday,Greater than or equal to 7,0.101573427
192879,Social Media,Google Ads,0.14,Health & Wellness,Tuesday,Greater than or equal to 7,0.221943574
192880,Search,Google Ads,0.07,Outdoor Adventurers,Wednesday,Greater than or equal to 7,0.070809061
192881,Social Media,Facebook,0.14,Health & Wellness,Thursday,Greater than or equal to 7,0.072964435
192886,Social Media,Facebook,0.11,Foodies,Tuesday,Greater than or equal to 7,0.06385529
192888,Influencer,Email,0.05,Fashionistas,Thursday,Greater than or equal to 7,0.65917603
192889,Email,Facebook,0.02,Outdoor Adventurers,Friday,Greater than or equal to 7,0.087740678
192892,Social Media,Facebook,0.09,Fashionistas,Monday,Greater than or equal to 7,0.195731153
192893,Influencer,Instagram,0.14,Foodies,Tuesday,Greater than or equal to 7,0.075115817
192895,Email,Website,0.02,Fashionistas,Thursday,Greater than or equal to 7,0.127621992
192896,Influencer,Facebook,0.07,Tech Enthusiasts,Friday,Greater than or equal to 7,0.231839783
192897,Email,Website,0.12,Fashionistas,Saturday,Greater than or equal to 7,0.099236641
192898,Search,Website,0.06,Health & Wellness,Sunday,Greater than or equal to 7,0.069518717
192900,Search,Google Ads,0.1,Fashionistas,Tuesday,Greater than or equal to 7,0.023724052
192901,Search,Website,0.12,Outdoor Adventurers,Wednesday,Greater than or equal to 7,0.112085459
192904,Email,Facebook,0.08,Health & Wellness,Saturday,Greater than or equal to 7,0.221388822
192908,Influencer,YouTube,0.11,Tech Enthusiasts,Wednesday,Greater than or equal to 7,0.104723961
192909,Social Media,Email,0.08,Fashionistas,Thursday,Greater than or equal to 7,0.04764208
192911,Social Media,Website,0.11,Health & Wellness,Saturday,Greater than or equal to 7,0.159524226
192913,Search,Instagram,0.11,Foodies,Monday,Greater than or equal to 7,0.164113326
192918,Social Media,Website,0.09,Foodies,Saturday,Greater than or equal to 7,0.578512397
192919,Display,Instagram,0.12,Foodies,Sunday,Greater than or equal to 7,0.123419322
192923,Social Media,Website,0.08,Outdoor Adventurers,Thursday,Greater than or equal to 7,0.098490295
192925,Email,Website,0.11,Foodies,Saturday,Greater than or equal to 7,0.207526287
192929,Email,Facebook,0.03,Tech Enthusiasts,Wednesday,Greater than or equal to 7,0.02093332
192931,Influencer,Facebook,0.13,Foodies,Friday,Greater than or equal to 7,0.108171818
192932,Email,YouTube,0.14,Foodies,Saturday,Greater than or equal to 7,0.541855204
192933,Display,Instagram,0.14,Health & Wellness,Sunday,Greater than or equal to 7,0.022023086
192937,Email,Facebook,0.14,Outdoor Adventurers,Thursday,Greater than or equal to 7,0.198691742
192938,Email,Facebook,0.05,Tech Enthusiasts,Friday,Greater than or equal to 7,0.023203169
192944,Social Media,YouTube,0.14,Fashionistas,Thursday,Greater than or equal to 7,0.076837945
192945,Display,Google Ads,0.15,Tech Enthusiasts,Friday,Greater than or equal to 7,0.082772544
192947,Email,Email,0.05,Foodies,Sunday,Greater than or equal to 7,0.085193529
192954,Search,Website,0.13,Foodies,Sunday,Greater than or equal to 7,0.259060826
192955,Search,Website,0.07,Health & Wellness,Monday,Greater than or equal to 7,0.188446215
192956,Search,Website,0.07,Foodies,Tuesday,Greater than or equal to 7,0.211124054
192960,Search,YouTube,0.03,Foodies,Saturday,Greater than or equal to 7,0.129408714
192961,Social Media,Instagram,0.12,Outdoor Adventurers,Sunday,Greater than or equal to 7,0.109358707
192963,Display,Facebook,0.14,Foodies,Tuesday,Greater than or equal to 7,0.427977119
192964,Email,Instagram,0.04,Outdoor Adventurers,Wednesday,Greater than or equal to 7,0.130610098
192965,Social Media,Instagram,0.12,Foodies,Thursday,Greater than or equal to 7,0.121373369
192966,Email,Email,0.06,Tech Enthusiasts,Friday,Greater than or equal to 7,0.124916388
192972,Social Media,Instagram,0.1,Foodies,Thursday,Greater than or equal to 7,0.071655329
192973,Influencer,Facebook,0.15,Foodies,Friday,Greater than or equal to 7,0.048420189
192980,Display,Facebook,0.06,Foodies,Friday,Greater than or equal to 7,0.036409976
192984,Email,Google Ads,0.06,Health & Wellness,Tuesday,Greater than or equal to 7,0.086509484
192986,Search,Google Ads,0.12,Fashionistas,Thursday,Greater than or equal to 7,0.079420355
192990,Search,Instagram,0.15,Outdoor Adventurers,Monday,Greater than or equal to 7,0.05018065
192995,Search,Email,0.1,Health & Wellness,Saturday,Greater than or equal to 7,0.019089574
192996,Search,Website,0.04,Fashionistas,Sunday,Greater than or equal to 7,0.035275376
192998,Influencer,Facebook,0.04,Outdoor Adventurers,Tuesday,Greater than or equal to 7,0.080190282
192999,Influencer,YouTube,0.08,Tech Enthusiasts,Wednesday,Greater than or equal to 7,0.454808388
193002,Influencer,Website,0.01,Health & Wellness,Saturday,Greater than or equal to 7,0.103597797
193003,Influencer,Website,0.04,Fashionistas,Sunday,Greater than or equal to 7,0.077970718
193005,Influencer,Email,0.05,Tech Enthusiasts,Tuesday,Greater than or equal to 7,0.410603497
193007,Influencer,Google Ads,0.01,Foodies,Thursday,Greater than or equal to 7,0.063705124
193010,Display,Facebook,0.03,Health & Wellness,Sunday,Greater than or equal to 7,0.267390232
193012,Social Media,YouTube,0.07,Foodies,Tuesday,Greater than or equal to 7,0.11575439
193013,Search,Google Ads,0.06,Foodies,Wednesday,Greater than or equal to 7,0.07266063
193016,Social Media,Website,0.09,Outdoor Adventurers,Saturday,Greater than or equal to 7,0.128118552
193021,Email,Facebook,0.05,Outdoor Adventurers,Thursday,Greater than or equal to 7,0.108744247
193022,Influencer,Website,0.06,Fashionistas,Friday,Greater than or equal to 7,0.032337368
193023,Display,Facebook,0.01,Health & Wellness,Saturday,Greater than or equal to 7,0.013880433
193028,Display,Website,0.05,Fashionistas,Thursday,Greater than or equal to 7,0.033370166
193031,Email,Instagram,0.03,Outdoor Adventurers,Sunday,Greater than or equal to 7,0.065650323
193032,Display,Facebook,0.04,Outdoor Adventurers,Monday,Greater than or equal to 7,0.081481481
193036,Influencer,Website,0.05,Tech Enthusiasts,Friday,Greater than or equal to 7,0.136037389
193037,Display,Website,0.05,Fashionistas,Saturday,Greater than or equal to 7,0.176934883
193043,Display,Facebook,0.14,Health & Wellness,Friday,Greater than or equal to 7,0.254795868
193045,Email,Facebook,0.1,Fashionistas,Sunday,Greater than or equal to 7,0.106556017
193052,Email,YouTube,0.14,Health & Wellness,Sunday,Greater than or equal to 7,0.182819833
193055,Search,Website,0.06,Tech Enthusiasts,Wednesday,Greater than or equal to 7,0.120063191
193057,Search,Google Ads,0.04,Foodies,Friday,Greater than or equal to 7,0.110516934
193058,Social Media,Facebook,0.1,Tech Enthusiasts,Saturday,Greater than or equal to 7,0.076774372
193059,Email,Website,0.03,Foodies,Sunday,Greater than or equal to 7,0.15755814
193062,Display,YouTube,0.05,Health & Wellness,Wednesday,Greater than or equal to 7,0.162888329
193063,Email,Email,0.09,Foodies,Thursday,Greater than or equal to 7,0.149194774
193064,Influencer,Website,0.08,Outdoor Adventurers,Friday,Greater than or equal to 7,0.050273224
193065,Display,Facebook,0.13,Health & Wellness,Saturday,Greater than or equal to 7,0.052344441
193068,Display,Email,0.11,Tech Enthusiasts,Tuesday,Greater than or equal to 7,0.190176817
193070,Search,Website,0.08,Health & Wellness,Thursday,Greater than or equal to 7,0.067656295
193072,Display,Google Ads,0.04,Outdoor Adventurers,Saturday,Greater than or equal to 7,0.105331293
193076,Social Media,Facebook,0.13,Outdoor Adventurers,Wednesday,Greater than or equal to 7,0.042950885
193077,Influencer,Google Ads,0.11,Tech Enthusiasts,Thursday,Greater than or equal to 7,0.047791053
193078,Display,Facebook,0.07,Health & Wellness,Friday,Greater than or equal to 7,0.224618149
193079,Display,Facebook,0.07,Tech Enthusiasts,Saturday,Greater than or equal to 7,0.157320477
193083,Search,Email,0.13,Foodies,Wednesday,Greater than or equal to 7,0.095563771
193084,Influencer,Email,0.14,Tech Enthusiasts,Thursday,Greater than or equal to 7,0.12987237
193094,Influencer,YouTube,0.04,Outdoor Adventurers,Saturday,Greater than or equal to 7,0.20361991
193095,Influencer,Google Ads,0.02,Outdoor Adventurers,Sunday,Greater than or equal to 7,0.040020328
193098,Email,Email,0.13,Fashionistas,Wednesday,Greater than or equal to 7,0.1534348
193099,Search,Email,0.04,Outdoor Adventurers,Thursday,Greater than or equal to 7,0.140423032
193100,Display,YouTube,0.07,Health & Wellness,Friday,Greater than or equal to 7,0.033457249
193102,Social Media,Facebook,0.04,Fashionistas,Sunday,Greater than or equal to 7,0.066758811
193103,Email,Facebook,0.07,Outdoor Adventurers,Monday,Greater than or equal to 7,0.05222525
193105,Email,Instagram,0.02,Fashionistas,Wednesday,Greater than or equal to 7,0.043291636
193107,Influencer,Email,0.06,Outdoor Adventurers,Friday,Greater than or equal to 7,0.117678812
