Campaign_ID,Campaign_Type,Target_Audience,Duration_in_Days,Channel_Used,Conversion_Rate,ROI,Location,Language,Customer_Segment,Date,Engagement_Score_Segment
172640,Email,Men 18-24,15,Website,0.06,2.16,Los Angeles,Spanish,Tech Enthusiasts,12/26/21,Greater than or equal to 7
172648,Email,All Ages,45,Facebook,0.14,4.33,Los Angeles,French,Foodies,1/3/21,Greater than or equal to 7
172649,Display,Men 18-24,60,Facebook,0.13,3.7,Chicago,German,Fashionistas,1/4/21,Greater than or equal to 7
172654,Search,Women 35-44,30,Google Ads,0.03,2.65,Chicago,English,Outdoor Adventurers,1/9/21,Greater than or equal to 7
172655,Email,Women 35-44,45,Email,0.11,5.26,New York,German,Health & Wellness,1/10/21,Greater than or equal to 7
172656,Email,Women 35-44,15,YouTube,0.09,6.03,New York,Mandarin,Outdoor Adventurers,1/11/21,Greater than or equal to 7
172657,Influencer,Women 25-34,60,YouTube,0.02,3.05,Miami,Mandarin,Foodies,1/12/21,Greater than or equal to 7
172658,Social Media,Women 35-44,15,Facebook,0.13,6.62,Los Angeles,English,Outdoor Adventurers,1/13/21,Greater than or equal to 7
172659,Email,All Ages,15,YouTube,0.12,2.89,Los Angeles,French,Fashionistas,1/14/21,Greater than or equal to 7
172660,Email,Men 25-34,60,Facebook,0.11,6.44,Houston,English,Health & Wellness,1/15/21,Greater than or equal to 7
172661,Influencer,Men 18-24,60,Facebook,0.13,4.9,Houston,French,Foodies,1/16/21,Greater than or equal to 7
172662,Display,Women 35-44,30,Email,0.05,3.8,Los Angeles,English,Outdoor Adventurers,1/17/21,Greater than or equal to 7
172663,Search,All Ages,60,YouTube,0.08,7.15,Miami,French,Foodies,1/18/21,Greater than or equal to 7
172664,Email,Men 18-24,45,Website,0.14,7.09,Chicago,German,Fashionistas,1/19/21,Greater than or equal to 7
172665,Social Media,Men 18-24,15,YouTube,0.1,5.37,Chicago,English,Tech Enthusiasts,1/20/21,Greater than or equal to 7
172668,Display,All Ages,45,Google Ads,0.13,5.13,New York,English,Fashionistas,1/23/21,Greater than or equal to 7
172672,Display,Men 18-24,45,Facebook,0.05,6.94,Houston,Spanish,Tech Enthusiasts,1/27/21,Greater than or equal to 7
172673,Social Media,Women 25-34,45,Email,0.1,7.54,New York,German,Foodies,1/28/21,Greater than or equal to 7
172679,Display,All Ages,60,Instagram,0.05,2.11,Chicago,German,Foodies,2/3/21,Greater than or equal to 7
172680,Social Media,Men 18-24,60,Google Ads,0.03,3.07,New York,French,Health & Wellness,2/4/21,Greater than or equal to 7
172683,Display,Men 25-34,15,Email,0.09,3.18,Houston,Spanish,Fashionistas,2/7/21,Greater than or equal to 7
172686,Search,Men 18-24,60,YouTube,0.08,2.26,Houston,French,Foodies,2/10/21,Greater than or equal to 7
172688,Social Media,Men 18-24,45,Website,0.01,2.52,Chicago,Spanish,Health & Wellness,2/12/21,Greater than or equal to 7
172691,Influencer,All Ages,45,Google Ads,0.04,5.26,New York,Spanish,Tech Enthusiasts,2/15/21,Greater than or equal to 7
172694,Search,Women 25-34,15,Google Ads,0.11,2.94,Los Angeles,German,Tech Enthusiasts,2/18/21,Greater than or equal to 7
172698,Search,Men 25-34,60,Website,0.11,7.67,Houston,French,Tech Enthusiasts,2/22/21,Greater than or equal to 7
172706,Influencer,Men 18-24,30,Google Ads,0.06,7.31,Miami,Mandarin,Foodies,3/2/21,Greater than or equal to 7
172708,Search,Men 25-34,15,Google Ads,0.13,2.68,Los Angeles,Mandarin,Outdoor Adventurers,3/4/21,Greater than or equal to 7
172709,Social Media,All Ages,60,Website,0.08,7.7,Houston,Spanish,Fashionistas,3/5/21,Greater than or equal to 7
172711,Influencer,Women 35-44,30,Google Ads,0.05,7.6,New York,French,Fashionistas,3/7/21,Greater than or equal to 7
172712,Social Media,All Ages,45,Instagram,0.09,3.7,Houston,English,Foodies,3/8/21,Greater than or equal to 7
172716,Influencer,Women 25-34,30,Facebook,0.09,7.84,Houston,Mandarin,Foodies,3/12/21,Greater than or equal to 7
172721,Social Media,Women 25-34,15,Instagram,0.01,5.8,Los Angeles,Mandarin,Foodies,3/17/21,Greater than or equal to 7
172724,Display,Men 18-24,60,Instagram,0.1,5.1,New York,Spanish,Foodies,3/20/21,Greater than or equal to 7
172725,Email,All Ages,15,Email,0.14,6.37,Los Angeles,French,Health & Wellness,3/21/21,Greater than or equal to 7
172727,Social Media,Men 18-24,60,Instagram,0.05,6.8,Los Angeles,German,Outdoor Adventurers,3/23/21,Greater than or equal to 7
172729,Display,All Ages,15,Facebook,0.1,5.96,Houston,Mandarin,Tech Enthusiasts,3/25/21,Greater than or equal to 7
172730,Email,Men 25-34,30,Website,0.09,6.18,Miami,English,Fashionistas,3/26/21,Greater than or equal to 7
172731,Email,Women 35-44,60,YouTube,0.01,6.24,Chicago,Mandarin,Outdoor Adventurers,3/27/21,Greater than or equal to 7
172732,Influencer,Women 25-34,60,Google Ads,0.11,4.86,Houston,Mandarin,Foodies,3/28/21,Greater than or equal to 7
172735,Email,Men 18-24,60,Facebook,0.07,3.57,Houston,English,Foodies,3/31/21,Greater than or equal to 7
172736,Search,Women 25-34,45,Website,0.08,4.31,Los Angeles,German,Health & Wellness,4/1/21,Greater than or equal to 7
172738,Search,Men 18-24,30,Email,0.09,4.32,Los Angeles,Spanish,Fashionistas,4/3/21,Greater than or equal to 7
172744,Search,Women 25-34,30,YouTube,0.06,6.21,Miami,Spanish,Health & Wellness,4/9/21,Greater than or equal to 7
172745,Influencer,Men 25-34,60,Google Ads,0.08,5.19,Houston,Mandarin,Health & Wellness,4/10/21,Greater than or equal to 7
172747,Social Media,Men 25-34,15,Google Ads,0.13,4.65,Houston,Mandarin,Health & Wellness,4/12/21,Greater than or equal to 7
172753,Display,Women 25-34,45,Email,0.1,4.91,Los Angeles,French,Outdoor Adventurers,4/18/21,Greater than or equal to 7
172757,Email,Men 18-24,60,Facebook,0.01,6.5,Miami,German,Outdoor Adventurers,4/22/21,Greater than or equal to 7
172758,Influencer,Men 18-24,60,Website,0.06,5.62,Houston,Spanish,Fashionistas,4/23/21,Greater than or equal to 7
172764,Search,Women 25-34,60,Facebook,0.1,3.36,Chicago,French,Fashionistas,4/29/21,Greater than or equal to 7
172773,Email,Men 18-24,15,Instagram,0.01,2.74,Miami,German,Tech Enthusiasts,5/8/21,Greater than or equal to 7
172779,Display,Women 25-34,45,Email,0.05,6.34,Chicago,Spanish,Health & Wellness,5/14/21,Greater than or equal to 7
172784,Search,Women 25-34,60,Facebook,0.13,2.77,Los Angeles,Mandarin,Outdoor Adventurers,5/19/21,Greater than or equal to 7
172785,Social Media,All Ages,45,Facebook,0.13,7.97,Los Angeles,German,Tech Enthusiasts,5/20/21,Greater than or equal to 7
172787,Influencer,Women 35-44,30,Email,0.07,2.7,New York,Spanish,Fashionistas,5/22/21,Greater than or equal to 7
172789,Display,Men 25-34,30,Website,0.06,2.81,Miami,Mandarin,Health & Wellness,5/24/21,Greater than or equal to 7
172791,Display,Men 25-34,45,Instagram,0.04,7.44,Miami,French,Outdoor Adventurers,5/26/21,Greater than or equal to 7
172793,Display,All Ages,15,Email,0.06,3.31,New York,German,Tech Enthusiasts,5/28/21,Greater than or equal to 7
172797,Display,Men 25-34,60,YouTube,0.09,2.01,Chicago,Mandarin,Foodies,6/1/21,Greater than or equal to 7
172800,Social Media,All Ages,15,Website,0.11,7.45,Chicago,English,Health & Wellness,6/4/21,Greater than or equal to 7
172801,Influencer,Women 25-34,15,Google Ads,0.04,5.51,New York,Spanish,Health & Wellness,6/5/21,Greater than or equal to 7
172806,Display,All Ages,45,Instagram,0.1,5.54,Chicago,Mandarin,Fashionistas,6/10/21,Greater than or equal to 7
172808,Search,Men 18-24,45,Facebook,0.11,6.25,New York,French,Fashionistas,6/12/21,Greater than or equal to 7
172810,Email,Women 25-34,15,Email,0.13,6.27,Houston,German,Health & Wellness,6/14/21,Greater than or equal to 7
172811,Display,All Ages,45,Website,0.03,2.42,New York,Spanish,Health & Wellness,6/15/21,Greater than or equal to 7
172813,Influencer,Women 35-44,30,Website,0.02,2.69,Miami,Spanish,Fashionistas,6/17/21,Greater than or equal to 7
172815,Influencer,Women 25-34,30,Facebook,0.03,6.75,Los Angeles,Spanish,Health & Wellness,6/19/21,Greater than or equal to 7
172821,Social Media,All Ages,60,Facebook,0.07,2.1,Miami,Spanish,Foodies,6/25/21,Greater than or equal to 7
172822,Influencer,Women 25-34,30,Website,0.12,6.29,Los Angeles,German,Fashionistas,6/26/21,Greater than or equal to 7
172824,Social Media,Women 35-44,15,Website,0.11,4.14,Miami,Mandarin,Tech Enthusiasts,6/28/21,Greater than or equal to 7
172827,Email,Women 25-34,45,YouTube,0.1,5.9,Miami,English,Outdoor Adventurers,7/1/21,Greater than or equal to 7
172828,Display,Men 18-24,15,Google Ads,0.09,2.98,Chicago,English,Tech Enthusiasts,7/2/21,Greater than or equal to 7
172829,Display,Men 18-24,30,Google Ads,0.06,4.42,Chicago,English,Tech Enthusiasts,7/3/21,Greater than or equal to 7
172831,Social Media,Men 18-24,45,Website,0.08,2.56,Houston,English,Outdoor Adventurers,7/5/21,Greater than or equal to 7
172832,Influencer,Men 18-24,45,YouTube,0.08,7.5,Houston,Spanish,Outdoor Adventurers,7/6/21,Greater than or equal to 7
172833,Influencer,All Ages,45,Email,0.1,2.35,New York,English,Outdoor Adventurers,7/7/21,Greater than or equal to 7
172844,Influencer,All Ages,15,YouTube,0.08,7.7,New York,English,Foodies,7/18/21,Greater than or equal to 7
172855,Display,All Ages,60,Instagram,0.03,7.86,Miami,English,Outdoor Adventurers,7/29/21,Greater than or equal to 7
172858,Display,Women 25-34,60,Website,0.15,6.78,New York,German,Fashionistas,8/1/21,Greater than or equal to 7
172859,Search,Men 18-24,30,Email,0.05,5.09,Los Angeles,Mandarin,Outdoor Adventurers,8/2/21,Greater than or equal to 7
172866,Search,Women 35-44,45,Google Ads,0.14,3.06,New York,German,Foodies,8/9/21,Greater than or equal to 7
172871,Influencer,All Ages,45,Website,0.06,4.71,Miami,French,Fashionistas,8/14/21,Greater than or equal to 7
172874,Display,Men 18-24,15,Website,0.03,6.54,Miami,French,Fashionistas,8/17/21,Greater than or equal to 7
172875,Social Media,Women 35-44,60,Email,0.1,6.5,Houston,Spanish,Foodies,8/18/21,Greater than or equal to 7
172876,Search,Men 18-24,45,Website,0.09,6.29,Chicago,Mandarin,Foodies,8/19/21,Greater than or equal to 7
172878,Social Media,Women 25-34,45,Instagram,0.14,5.16,Houston,German,Outdoor Adventurers,8/21/21,Greater than or equal to 7
172881,Influencer,All Ages,15,Instagram,0.05,3.88,New York,French,Foodies,8/24/21,Greater than or equal to 7
172884,Influencer,Women 35-44,30,Instagram,0.14,4.16,Houston,German,Outdoor Adventurers,8/27/21,Greater than or equal to 7
172887,Search,Men 18-24,45,Facebook,0.02,7.17,Los Angeles,Spanish,Foodies,8/30/21,Greater than or equal to 7
172891,Social Media,Women 25-34,60,Email,0.14,6.53,Houston,Mandarin,Tech Enthusiasts,9/3/21,Greater than or equal to 7
172898,Search,Women 25-34,45,YouTube,0.14,6.36,Houston,German,Foodies,9/10/21,Greater than or equal to 7
172899,Display,Women 25-34,45,Website,0.15,2.95,Houston,Mandarin,Outdoor Adventurers,9/11/21,Greater than or equal to 7
172901,Influencer,All Ages,60,Email,0.06,6.98,Houston,Mandarin,Health & Wellness,9/13/21,Greater than or equal to 7
172902,Influencer,All Ages,30,Email,0.11,7.17,New York,Mandarin,Tech Enthusiasts,9/14/21,Greater than or equal to 7
172905,Search,Men 18-24,15,Website,0.04,2.47,Chicago,French,Outdoor Adventurers,9/17/21,Greater than or equal to 7
172906,Search,Men 25-34,45,Email,0.06,6.44,New York,German,Outdoor Adventurers,9/18/21,Greater than or equal to 7
172908,Email,All Ages,45,Email,0.02,4.47,Miami,Spanish,Foodies,9/20/21,Greater than or equal to 7
172909,Social Media,All Ages,60,Email,0.14,3.25,Houston,Mandarin,Outdoor Adventurers,9/21/21,Greater than or equal to 7
172911,Email,Men 18-24,30,Instagram,0.1,4.47,New York,English,Fashionistas,9/23/21,Greater than or equal to 7
172914,Email,Men 18-24,60,YouTube,0.02,2.64,Chicago,Spanish,Outdoor Adventurers,9/26/21,Greater than or equal to 7
172915,Influencer,Women 25-34,30,YouTube,0.14,6.92,Miami,French,Foodies,9/27/21,Greater than or equal to 7
172916,Display,Men 18-24,60,Instagram,0.01,7.74,Los Angeles,Spanish,Foodies,9/28/21,Greater than or equal to 7
172920,Social Media,Men 25-34,60,Website,0.08,2.66,Miami,English,Tech Enthusiasts,10/2/21,Greater than or equal to 7
172925,Influencer,Women 25-34,30,Instagram,0.09,6.08,New York,English,Foodies,10/7/21,Greater than or equal to 7
172926,Social Media,Women 25-34,30,Google Ads,0.02,4.3,Houston,German,Health & Wellness,10/8/21,Greater than or equal to 7
172927,Display,Women 25-34,60,Email,0.07,6.39,Los Angeles,Mandarin,Outdoor Adventurers,10/9/21,Greater than or equal to 7
172929,Influencer,All Ages,15,Google Ads,0.15,6.82,New York,Spanish,Outdoor Adventurers,10/11/21,Greater than or equal to 7
172930,Display,Women 25-34,15,YouTube,0.08,7.01,Houston,English,Foodies,10/12/21,Greater than or equal to 7
172932,Display,Men 18-24,60,Email,0.03,2.96,Houston,Spanish,Health & Wellness,10/14/21,Greater than or equal to 7
172934,Influencer,Men 18-24,45,Google Ads,0.03,3.16,Miami,English,Tech Enthusiasts,10/16/21,Greater than or equal to 7
172936,Influencer,Women 25-34,45,Google Ads,0.11,5.99,Los Angeles,English,Health & Wellness,10/18/21,Greater than or equal to 7
172937,Email,All Ages,45,Email,0.07,3.31,Miami,French,Outdoor Adventurers,10/19/21,Greater than or equal to 7
172938,Email,Women 35-44,15,YouTube,0.15,4.5,Houston,English,Health & Wellness,10/20/21,Greater than or equal to 7
172939,Influencer,Women 35-44,30,Website,0.12,7.8,Miami,English,Tech Enthusiasts,10/21/21,Greater than or equal to 7
172940,Email,Men 25-34,15,YouTube,0.02,3.76,Houston,English,Outdoor Adventurers,10/22/21,Greater than or equal to 7
172945,Search,Men 25-34,60,YouTube,0.03,2.3,Houston,Mandarin,Tech Enthusiasts,10/27/21,Greater than or equal to 7
172947,Email,Women 35-44,30,Google Ads,0.04,5.25,New York,English,Foodies,10/29/21,Greater than or equal to 7
172948,Search,All Ages,30,Instagram,0.01,6.33,New York,Mandarin,Tech Enthusiasts,10/30/21,Greater than or equal to 7
172952,Search,Men 18-24,15,Email,0.01,3.31,New York,German,Foodies,11/3/21,Greater than or equal to 7
172953,Social Media,Women 25-34,60,YouTube,0.06,2.68,Houston,Spanish,Outdoor Adventurers,11/4/21,Greater than or equal to 7
172954,Influencer,Women 35-44,15,Facebook,0.05,5.71,New York,German,Outdoor Adventurers,11/5/21,Greater than or equal to 7
172963,Search,Men 25-34,15,Instagram,0.14,5.43,Los Angeles,English,Foodies,11/14/21,Greater than or equal to 7
172966,Influencer,Men 18-24,30,Email,0.12,4.07,Houston,French,Health & Wellness,11/17/21,Greater than or equal to 7
172967,Influencer,Women 25-34,15,YouTube,0.07,3.52,New York,English,Outdoor Adventurers,11/18/21,Greater than or equal to 7
172968,Display,All Ages,30,Instagram,0.09,5.92,Los Angeles,German,Foodies,11/19/21,Greater than or equal to 7
172969,Search,Women 25-34,15,Email,0.14,3.14,New York,Mandarin,Health & Wellness,11/20/21,Greater than or equal to 7
172970,Influencer,Men 18-24,45,Website,0.06,2.7,Los Angeles,German,Foodies,11/21/21,Greater than or equal to 7
172971,Display,Men 18-24,45,Email,0.04,7,Chicago,Mandarin,Fashionistas,11/22/21,Greater than or equal to 7
172972,Social Media,All Ages,45,Email,0.13,6.12,Los Angeles,German,Tech Enthusiasts,11/23/21,Greater than or equal to 7
172974,Search,Women 35-44,30,Website,0.12,6.9,Los Angeles,English,Outdoor Adventurers,11/25/21,Greater than or equal to 7
172976,Social Media,Women 35-44,45,YouTube,0.11,6.42,New York,English,Outdoor Adventurers,11/27/21,Greater than or equal to 7
172978,Search,Women 25-34,15,Email,0.13,2.36,Los Angeles,English,Fashionistas,11/29/21,Greater than or equal to 7
172980,Social Media,Women 35-44,45,YouTube,0.1,5.96,New York,German,Tech Enthusiasts,12/1/21,Greater than or equal to 7
172984,Social Media,Men 25-34,15,Google Ads,0.1,2.32,Houston,Mandarin,Health & Wellness,12/5/21,Greater than or equal to 7
172987,Social Media,Women 25-34,15,YouTube,0.09,3.25,Miami,Mandarin,Tech Enthusiasts,12/8/21,Greater than or equal to 7
172989,Influencer,Men 25-34,60,Email,0.08,7.61,Miami,Spanish,Tech Enthusiasts,12/10/21,Greater than or equal to 7
172990,Social Media,Women 25-34,60,Google Ads,0.08,5,Los Angeles,Mandarin,Health & Wellness,12/11/21,Greater than or equal to 7
172992,Email,Women 25-34,60,Instagram,0.1,2.81,New York,Spanish,Tech Enthusiasts,12/13/21,Greater than or equal to 7
172995,Influencer,Men 25-34,30,Email,0.05,3.77,Houston,English,Fashionistas,12/16/21,Greater than or equal to 7
172996,Social Media,Women 25-34,30,Google Ads,0.08,3.9,Los Angeles,Mandarin,Foodies,12/17/21,Greater than or equal to 7
172997,Email,Men 25-34,15,YouTube,0.04,3.47,Los Angeles,German,Fashionistas,12/18/21,Greater than or equal to 7
173003,Search,Women 25-34,30,Instagram,0.02,4.32,Houston,Mandarin,Health & Wellness,12/24/21,Greater than or equal to 7
173004,Display,All Ages,45,Email,0.02,2.3,Houston,German,Tech Enthusiasts,12/25/21,Greater than or equal to 7
173008,Display,Women 25-34,30,Facebook,0.01,3.45,New York,English,Foodies,12/29/21,Greater than or equal to 7
173009,Influencer,Women 35-44,60,Website,0.05,5.95,Los Angeles,Mandarin,Outdoor Adventurers,12/30/21,Greater than or equal to 7
173010,Search,All Ages,30,Website,0.04,3.7,Miami,Spanish,Health & Wellness,12/31/21,Greater than or equal to 7
173011,Social Media,Men 25-34,15,YouTube,0.06,3.39,Houston,Spanish,Foodies,1/1/21,Greater than or equal to 7
173013,Display,Men 25-34,30,Email,0.07,3.38,Houston,Spanish,Outdoor Adventurers,1/3/21,Greater than or equal to 7
173014,Social Media,Men 18-24,60,Google Ads,0.09,6.14,Miami,Mandarin,Tech Enthusiasts,1/4/21,Greater than or equal to 7
173015,Social Media,Men 25-34,30,Instagram,0.01,3.84,Chicago,French,Foodies,1/5/21,Greater than or equal to 7
173017,Social Media,All Ages,15,Facebook,0.03,3.07,Miami,Mandarin,Outdoor Adventurers,1/7/21,Greater than or equal to 7
173021,Influencer,Men 18-24,45,Instagram,0.03,4.01,New York,English,Tech Enthusiasts,1/11/21,Greater than or equal to 7
173022,Search,Women 35-44,45,Google Ads,0.07,3.73,Los Angeles,Mandarin,Health & Wellness,1/12/21,Greater than or equal to 7
173025,Display,Women 35-44,60,Google Ads,0.06,2.58,Los Angeles,Mandarin,Tech Enthusiasts,1/15/21,Greater than or equal to 7
173026,Email,Women 25-34,30,Instagram,0.12,7.32,New York,English,Outdoor Adventurers,1/16/21,Greater than or equal to 7
173027,Social Media,All Ages,60,Instagram,0.11,3.32,Houston,Mandarin,Outdoor Adventurers,1/17/21,Greater than or equal to 7
173029,Search,All Ages,45,Google Ads,0.1,6.41,Chicago,Mandarin,Outdoor Adventurers,1/19/21,Greater than or equal to 7
173030,Search,Men 25-34,15,Email,0.15,5.34,New York,French,Foodies,1/20/21,Greater than or equal to 7
173033,Influencer,Women 25-34,15,Google Ads,0.1,4.18,New York,German,Health & Wellness,1/23/21,Greater than or equal to 7
173036,Influencer,Men 25-34,15,Instagram,0.04,5.6,Chicago,Spanish,Tech Enthusiasts,1/26/21,Greater than or equal to 7
173039,Display,Women 35-44,45,Facebook,0.09,7.48,Chicago,Mandarin,Health & Wellness,1/29/21,Greater than or equal to 7
173040,Email,Men 25-34,15,Email,0.13,6.39,New York,Spanish,Outdoor Adventurers,1/30/21,Greater than or equal to 7
